Date,AAPL,AMZN,JPM,MSFT,SPY,XOM
2015-02-10,27.157575607299805,18.649999618530273,43.707881927490234,36.31243896484375,172.24301147460938,57.20881271362305
2015-02-11,27.79411506652832,18.756999969482422,43.640586853027344,36.12492370605469,172.34295654296875,56.95109176635742
2015-02-12,28.145771026611328,18.85849952697754,44.53777313232422,36.73012924194336,174.00033569335938,58.063690185546875
2015-02-13,28.283769607543945,19.09149932861328,44.612545013427734,37.39500045776367,174.7166290283203,58.69229507446289
2015-02-17,28.45069122314453,18.771499633789062,44.93404006958008,37.41217803955078,174.9914093017578,58.49113464355469
2015-02-18,28.64877700805664,18.668500900268555,44.388248443603516,37.36924743652344,175.00816345214844,57.20881271362305
2015-02-19,28.588682174682617,18.950000762939453,44.2835693359375,37.34349822998047,174.88316345214844,56.221885681152344
2015-02-20,28.8223819732666,19.183000564575195,44.709739685058594,37.65254211425781,175.93263244628906,56.523624420166016
2015-02-23,29.601367950439453,19.006999969482422,44.373294830322266,37.90150833129883,175.9076385498047,55.951602935791016
2015-02-24,29.41661834716797,18.929500579833984,45.47235107421875,37.84999465942383,176.40728759765625,56.20931625366211
2015-02-25,28.664344787597656,19.26849937438965,45.71159362792969,37.76415252685547,176.25738525390625,56.32247543334961
2015-02-26,29.02713394165039,19.239999771118164,46.04058074951172,37.82423400878906,176.04917907714844,55.72529602050781
2015-02-27,28.59090805053711,19.007999420166016,45.8162727355957,37.643951416015625,175.44956970214844,55.65617370605469
2015-03-02,28.731122970581055,19.283000946044922,46.1826171875,37.669715881347656,176.55723571777344,55.34185791015625
2015-03-03,28.791213989257812,19.230499267578125,46.332157135009766,37.154624938964844,175.83265686035156,55.07785415649414
2015-03-04,28.60871696472168,19.13599967956543,46.4517822265625,36.96577072143555,175.0913848876953,54.80125045776367
2015-03-05,28.134645462036133,19.39150047302246,46.35458755493164,37.008697509765625,175.28294372558594,54.5246696472168
2015-03-06,28.176939010620117,19.004499435424805,45.524681091308594,36.36484146118164,172.81768798828125,53.8269157409668
2015-03-09,28.297119140625,18.92799949645996,45.98076629638672,36.78548812866211,173.5339813232422,53.53147888183594
2015-03-10,27.711772918701172,18.475500106811523,44.82936096191406,36.08154296875,170.71890258789062,52.96574020385742
2015-03-11,27.206539154052734,18.318500518798828,45.03871154785156,36.03861618041992,170.319091796875,52.814876556396484
